event_id,date,time,region,lat,lon,vessel_name,mmsi,imo,ship_type,event_type,risk_score,triggered_rules,nearest_infrastructure,distance_km,sources,confidence,notes
NBGM-20260715-1159,2026-07-15,20:11:56+00:00,Gulf of Finland,60.176115,24.963112,TOR,230024660,536491800,unknown,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.7 km from pipeline EMODnet pipeline pipelines.3465""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 2.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3465,0.7,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0222,2026-07-15,20:12:01+00:00,Gulf of Finland,60.408867,26.259338,KALKKE,230091450,6524682,tug,pipeline_proximity,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""5.1 km from pipeline EMODnet pipeline pipelines.3713""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3713,5.1,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0223,2026-07-15,20:12:01+00:00,Gulf of Finland,60.408867,26.259338,KALKKE,230091450,6524682,tug,loitering,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""5.1 km from pipeline EMODnet pipeline pipelines.3713""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3713,5.1,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0224,2026-07-15,20:12:01+00:00,Gulf of Finland,60.408867,26.259338,KALKKE,230091450,6524682,tug,sensitive_area_repeat_presence,7,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""5.1 km from pipeline EMODnet pipeline pipelines.3713""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.8 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3713,5.1,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1160,2026-07-15,20:12:05+00:00,Other Baltic,60.79508,21.389403,SEILI,230110670,7817048,service,pipeline_proximity,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.2 km from pipeline EMODnet pipeline pipelines.3881""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 2.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet pipeline pipelines.3881,1.2,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1161,2026-07-15,20:12:05+00:00,Other Baltic,60.79508,21.389403,SEILI,230110670,7817048,service,loitering,5,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""1.2 km from pipeline EMODnet pipeline pipelines.3881""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 2.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet pipeline pipelines.3881,1.2,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0225,2026-07-15,20:12:08+00:00,Gulf of Finland,60.16988,24.972265,POLARIS,230661000,9734161,unknown,pipeline_proximity,7,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3464""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3464,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0226,2026-07-15,20:12:08+00:00,Gulf of Finland,60.16988,24.972265,POLARIS,230661000,9734161,unknown,loitering,7,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3464""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3464,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0227,2026-07-15,20:12:08+00:00,Gulf of Finland,60.16988,24.972265,POLARIS,230661000,9734161,unknown,sensitive_area_repeat_presence,7,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3464""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3464,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0095,2026-07-15,20:12:30+00:00,Gulf of Finland,60.211973,25.193145,CMA CGM RUNDALE,256882000,9961300,cargo,pipeline_proximity,11,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from pipeline EMODnet pipeline pipelines.3766""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3766,0.4,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0096,2026-07-15,20:12:30+00:00,Gulf of Finland,60.211973,25.193145,CMA CGM RUNDALE,256882000,9961300,cargo,loitering,11,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from pipeline EMODnet pipeline pipelines.3766""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3766,0.4,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0097,2026-07-15,20:12:30+00:00,Gulf of Finland,60.211973,25.193145,CMA CGM RUNDALE,256882000,9961300,cargo,sensitive_area_repeat_presence,11,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from pipeline EMODnet pipeline pipelines.3766""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3766,0.4,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1162,2026-07-15,20:14:24+00:00,Other Baltic,59.43194,20.095008,MSC VIOLETTA II,255806258,9344710,cargo,identity_change,5,"[{""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,61.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1163,2026-07-15,20:14:24+00:00,Other Baltic,59.43194,20.095008,MSC VIOLETTA II,255806258,9344710,cargo,sensitive_area_repeat_presence,5,"[{""rule_id"": ""identity_change"", ""points"": 3, ""evidence"": ""Identity field changed compared with stored AIS position""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,61.0,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1164,2026-07-15,20:14:21+00:00,Gulf of Finland,59.692048,24.192277,MSC KAYLA,636018491,9242637,cargo,pipeline_proximity,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from pipeline NORD STREAM 1""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,0.4,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1165,2026-07-15,20:14:21+00:00,Gulf of Finland,59.692048,24.192277,MSC KAYLA,636018491,9242637,cargo,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.4 km from pipeline NORD STREAM 1""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,0.4,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0167,2026-07-15,20:14:22+00:00,Gulf of Finland,60.444133,22.25313,UKKOPEKKA,230938590,6610132,unknown,pipeline_proximity,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.0 km from pipeline EMODnet pipeline pipelines.3511""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3511,2.0,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0168,2026-07-15,20:14:22+00:00,Gulf of Finland,60.444133,22.25313,UKKOPEKKA,230938590,6610132,unknown,loitering,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.0 km from pipeline EMODnet pipeline pipelines.3511""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3511,2.0,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0169,2026-07-15,20:14:22+00:00,Gulf of Finland,60.444133,22.25313,UKKOPEKKA,230938590,6610132,unknown,sensitive_area_repeat_presence,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.0 km from pipeline EMODnet pipeline pipelines.3511""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 12.7 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3511,2.0,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0159,2026-07-15,20:14:23+00:00,Other Baltic,61.133032,21.441592,APOLLON,230178000,7927946,tug,pipeline_proximity,7,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3510""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 8.4 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet pipeline pipelines.3510,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0160,2026-07-15,20:14:23+00:00,Other Baltic,61.133032,21.441592,APOLLON,230178000,7927946,tug,loitering,7,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline EMODnet pipeline pipelines.3510""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 8.4 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}]",EMODnet pipeline pipelines.3510,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0125,2026-07-15,20:14:19+00:00,Other Baltic,59.874353,21.966868,LOTTALAND,275504000,9155975,cargo,loitering,6,"[{""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3681,32.4,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0126,2026-07-15,20:14:19+00:00,Other Baltic,59.874353,21.966868,LOTTALAND,275504000,9155975,cargo,sensitive_area_repeat_presence,6,"[{""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""zigzag_or_anchor_drag_proxy"", ""points"": 2, ""evidence"": ""Repeated large course changes in stored AIS positions""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3681,32.4,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0161,2026-07-15,20:14:23+00:00,Gulf of Finland,60.437522,26.917737,SELENE,276858000,9875874,tug,pipeline_proximity,6,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.2 km from pipeline EMODnet pipeline pipelines.3916""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3916,0.2,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0162,2026-07-15,20:14:23+00:00,Gulf of Finland,60.437522,26.917737,SELENE,276858000,9875874,tug,loitering,6,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.2 km from pipeline EMODnet pipeline pipelines.3916""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3916,0.2,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0163,2026-07-15,20:14:23+00:00,Gulf of Finland,60.437522,26.917737,SELENE,276858000,9875874,tug,sensitive_area_repeat_presence,6,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.2 km from pipeline EMODnet pipeline pipelines.3916""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3916,0.2,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1166,2026-07-15,20:14:24+00:00,Other Baltic,60.588015,21.112402,PULPCA,245097000,9345386,cargo,pipeline_proximity,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""9.1 km from pipeline EMODnet pipeline pipelines.3792""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3792,9.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1167,2026-07-15,20:14:24+00:00,Other Baltic,60.588015,21.112402,PULPCA,245097000,9345386,cargo,loitering,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""9.1 km from pipeline EMODnet pipeline pipelines.3792""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3792,9.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-1168,2026-07-15,20:14:24+00:00,Other Baltic,60.588015,21.112402,PULPCA,245097000,9345386,cargo,sensitive_area_repeat_presence,5,"[{""rule_id"": ""infra_proximity_10km"", ""points"": 1, ""evidence"": ""9.1 km from pipeline EMODnet pipeline pipelines.3792""}, {""rule_id"": ""low_speed_near_infra_2h"", ""points"": 2, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 4.3 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",EMODnet pipeline pipelines.3792,9.1,digitraffic,low,Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0176,2026-07-15,20:14:24+00:00,Gulf of Finland,59.986577,26.334325,BALTIC WHALE,352006699,9354454,cargo,pipeline_proximity,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.6 km from pipeline NORD STREAM 1""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.6 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,2.6,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0177,2026-07-15,20:14:24+00:00,Gulf of Finland,59.986577,26.334325,BALTIC WHALE,352006699,9354454,cargo,ais_gap,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.6 km from pipeline NORD STREAM 1""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.6 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,2.6,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0178,2026-07-15,20:14:24+00:00,Gulf of Finland,59.986577,26.334325,BALTIC WHALE,352006699,9354454,cargo,sensitive_area_repeat_presence,6,"[{""rule_id"": ""infra_proximity_5km"", ""points"": 2, ""evidence"": ""2.6 km from pipeline NORD STREAM 1""}, {""rule_id"": ""ais_gap_6h"", ""points"": 2, ""evidence"": ""AIS reporting gap of 14.6 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",NORD STREAM 1,2.6,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
NBGM-20260715-0031,2026-07-15,20:14:26+00:00,Gulf of Finland,59.782938,24.052468,KATI,305167000,9173214,cargo,pipeline_proximity,9,"[{""rule_id"": ""infra_proximity_1km"", ""points"": 3, ""evidence"": ""0.9 km from pipeline Balticconnector""}, {""rule_id"": ""low_speed_near_infra_6h"", ""points"": 4, ""evidence"": ""Speed below 6 kn near schematic infrastructure for 10.2 hours""}, {""rule_id"": ""repeat_sensitive_area_presence"", ""points"": 2, ""evidence"": ""Repeated stored presence inside a sensitive-area bounding box""}]",Balticconnector,0.9,digitraffic,low,Risk-score revision of existing research lead. Automated research lead for human review; not a confirmed incident.
